ciclo;timestamp;profile;blocks;headers;verificationprogress;cpu_percent;mem_percent;disk_used_MB;net_rx_kB;net_tx_kB
511;2025-07-31 09:46:19;lightning;769145;907921;0.6477977423322782;35,5;13,36;28010;10084338241;35556626
512;2025-07-31 09:47:26;lightning;769739;907921;0.6486414824839636;37,5;13,61;27739;10085056521;35557194
513;2025-07-31 09:48:27;lightning;770417;907921;0.6495292348747467;35,5;14,03;28038;10085802273;35557723
514;2025-07-31 09:49:27;lightning;771115;907921;0.6504415410197335;36,5;13,33;27666;10086581872;35559834
515;2025-07-31 09:50:28;lightning;771768;907921;0.6514948178401053;38,1;14,46;28125;10087419178;35560441
516;2025-07-31 09:51:28;lightning;772389;907921;0.6524080734937222;36,5;13,15;27854;10088124658;35560953
517;2025-07-31 09:52:32;lightning;772974;907921;0.6534446330970248;35,9;13,84;27746;10088912848;35561385
518;2025-07-31 09:53:37;lightning;773716;907921;0.6545691633719015;36,5;13,75;28223;10089752321;35561969
519;2025-07-31 09:54:38;lightning;774385;907921;0.6555928572125861;37,1;13,16;27887;10090499589;35562456
520;2025-07-31 09:55:45;lightning;774920;907921;0.6566871930452166;35,9;13,11;28439;10091322680;35563103
521;2025-07-31 09:56:45;lightning;775407;907921;0.6574639785363172;53,2;13,85;28012;10092289600;35564875
522;2025-07-31 09:57:45;lightning;775852;907922;0.6582707531564687;34,9;13,63;28265;10093317757;35567258
523;2025-07-31 09:59:06;lightning;776503;907922;0.6592629888748215;35,9;13,48;28355;10094860523;35574953
524;2025-07-31 10:00:12;lightning;777019;907922;0.6600863525540334;33,9;14,38;28050;10095885105;35576773
525;2025-07-31 10:01:13;lightning;777498;907922;0.6607327695633628;46,9;13,57;28132;10097022390;35579736
526;2025-07-31 10:02:13;lightning;778001;907922;0.661501689905118;36,5;13,38;28084;10097960271;35581044
527;2025-07-31 10:03:14;lightning;778493;907922;0.6622893340147072;38,1;13,26;28433;10098938348;35582498
528;2025-07-31 10:04:14;lightning;779053;907922;0.6633513922989503;41,3;13,55;28450;10100056318;35584238
529;2025-07-31 10:05:21;lightning;779596;907922;0.6642500827795479;38,1;13,63;27931;10101158700;35586239
530;2025-07-31 10:06:23;lightning;780085;907922;0.6651910338307251;36,5;13,39;28208;10102103573;35587352
531;2025-07-31 10:07:24;lightning;780537;907922;0.66591982714973;36,5;13,17;28367;10103166757;35589336
532;2025-07-31 10:08:25;lightning;781024;907922;0.6667918499297789;36,5;14,16;28041;10104145813;35590647
533;2025-07-31 10:09:26;lightning;781604;907922;0.6677617667988539;34,9;13,62;28477;10105367170;35593147
534;2025-07-31 10:10:26;lightning;782115;907923;0.6686018422113844;36,5;13,16;28374;10106551836;35595553
535;2025-07-31 10:11:27;lightning;782634;907923;0.6694012723605346;35,5;13,72;28446;10107704316;35599138
536;2025-07-31 10:12:31;lightning;783109;907923;0.6702356158424295;33,3;13,84;28251;10108621752;35600067
537;2025-07-31 10:13:31;lightning;783602;907923;0.6711088457345114;33,8;14,26;28130;10109572251;35600856
538;2025-07-31 10:14:31;lightning;784050;907923;0.6720367667798586;35,9;13,45;28280;10110397032;35601527
539;2025-07-31 10:15:32;lightning;784582;907923;0.6730558447874458;39,7;13,38;28211;10111471868;35602768
540;2025-07-31 10:16:32;lightning;784988;907923;0.6738066332852125;37,1;13,22;28390;10112270750;35603718
541;2025-07-31 10:17:32;lightning;785495;907923;0.6746905325264092;37,5;13,82;28294;10113144265;35604494
542;2025-07-31 10:18:33;lightning;785973;907923;0.6754325712760523;33,3;13,32;28926;10114041458;35605188
543;2025-07-31 10:19:35;lightning;786439;907923;0.6762994456237;37,5;13,52;28232;10114876374;35605874
544;2025-07-31 10:20:35;lightning;786881;907923;0.6772475527371635;37,5;13,59;28344;10115631738;35606556
545;2025-07-31 10:21:35;lightning;787384;907923;0.6785664952489604;38,1;13,19;28369;10116447897;35607056
546;2025-07-31 10:22:35;lightning;787816;907923;0.6798628011084483;54;13,17;28388;10117174925;35607562
547;2025-07-31 10:23:36;lightning;788145;907923;0.6808272675024982;37,5;13,22;28266;10117725714;35607906
548;2025-07-31 10:24:41;lightning;788572;907923;0.6820919951194633;38,1;13,24;28568;10118424804;35608321
549;2025-07-31 10:25:41;lightning;788993;907923;0.6835331484616903;34,9;13,67;28491;10119136764;35608735
550;2025-07-31 10:26:41;lightning;789423;907923;0.6848584647135245;37,1;13,15;28767;10119891561;35609218
551;2025-07-31 10:27:42;lightning;789774;907923;0.685935563205508;36,1;13,38;28455;10120492725;35609570
552;2025-07-31 10:28:44;lightning;790206;907923;0.6872357608986768;35,5;13,26;28379;10121260437;35610005
553;2025-07-31 10:29:46;lightning;790485;907923;0.6880202066584342;20,6;12,97;29065;10122498238;35613757
554;2025-07-31 10:30:46;lightning;790910;907923;0.6891594679228981;36,9;13,41;29370;10123133958;35615163
555;2025-07-31 10:31:46;lightning;791448;907923;0.6905915486983829;35,9;13,30;28723;10123458105;35615464
556;2025-07-31 10:32:47;lightning;791545;907923;0.6908380164238622;21,9;14,47;29700;10124938322;35619869
557;2025-07-31 10:33:51;lightning;791928;907923;0.6918437500146654;36,5;13,21;29872;10125495119;35621844
558;2025-07-31 10:34:59;lightning;792641;907923;0.6936192149874888;38,1;13,16;29208;10125572723;35621917
559;2025-07-31 10:36:00;lightning;793093;907923;0.6945966506858063;36,5;13,29;28855;10126312556;35622788
560;2025-07-31 10:37:04;lightning;793480;907923;0.6955411992660765;37,1;13,89;28634;10126977683;35623305
561;2025-07-31 10:38:04;lightning;793882;907923;0.6962955103119435;37,1;13,31;28980;10127729352;35624014
562;2025-07-31 10:39:05;lightning;794276;907923;0.6971387185621012;32,3;14,32;29040;10128418041;35624583
563;2025-07-31 10:40:06;lightning;794627;907923;0.6980093960528123;36,5;13,62;29069;10129039986;35625265
564;2025-07-31 10:41:10;lightning;795068;907923;0.6991171851045516;34,9;13,37;29281;10129857047;35626161
565;2025-07-31 10:42:13;lightning;795496;907924;0.7001835545451502;34,9;13,57;29204;10130594769;35626745
566;2025-07-31 10:43:13;lightning;795880;907924;0.7010134873503721;36,5;13,69;29278;10131265261;35627241
567;2025-07-31 10:44:14;lightning;796234;907924;0.701851265582503;35,9;13,39;29209;10131886279;35627703
568;2025-07-31 10:45:14;lightning;796710;907924;0.7029755147471188;34,9;14,05;29459;10132714722;35628194
569;2025-07-31 10:46:18;lightning;797102;907924;0.7036588878326797;45,3;13,40;29411;10133416659;35628769
570;2025-07-31 10:47:18;lightning;797527;907925;0.7046845793676089;38,1;13,05;29313;10134147593;35629587
571;2025-07-31 10:48:19;lightning;797950;907926;0.705827765332769;37,1;13,27;29533;10134909826;35630243
572;2025-07-31 10:49:19;lightning;798363;907926;0.7069324274472016;39,1;13,21;29759;10135652590;35630815
573;2025-07-31 10:50:23;lightning;798776;907926;0.708018881541172;37,1;13,69;29354;10136370013;35631343
574;2025-07-31 10:51:23;lightning;799264;907926;0.7094450145757469;40;14,61;29583;10137173101;35631965
575;2025-07-31 10:52:23;lightning;799638;907926;0.7104158062551704;34,9;13,43;29911;10137808394;35632473
576;2025-07-31 10:53:23;lightning;800031;907926;0.7113972036957191;38,7;13,36;29890;10138480311;35632961
577;2025-07-31 10:54:25;lightning;800475;907926;0.7125906873629932;37,5;13,23;29741;10139249587;35633482
578;2025-07-31 10:55:27;lightning;800880;907926;0.7136565400316907;37,5;14,37;29746;10139928757;35634014
579;2025-07-31 10:56:27;lightning;801319;907926;0.7147941222319794;37,5;13,34;30096;10140669059;35634801
580;2025-07-31 10:57:27;lightning;801758;907926;0.7158364839359691;38,1;13,30;30027;10141426328;35635250
581;2025-07-31 10:58:28;lightning;802215;907926;0.7170580360613976;54;13,08;30240;10142191031;35635926
582;2025-07-31 10:59:29;lightning;802631;907926;0.7180906165226725;36,5;14,19;29887;10142872875;35636445
583;2025-07-31 11:00:29;lightning;803059;907927;0.7192611224914248;38,1;13,53;30107;10143602559;35637023
584;2025-07-31 11:01:32;lightning;803537;907927;0.720575213985025;38,1;14,53;30029;10144418270;35637607
585;2025-07-31 11:02:38;lightning;804011;907927;0.7218760497826389;37,5;13,97;30084;10145240545;35638301
586;2025-07-31 11:03:39;lightning;804395;907927;0.7229767040484349;36,5;13,55;30201;10145899010;35638776
587;2025-07-31 11:04:39;lightning;804709;907927;0.7236835388822558;21;12,98;30465;10146861138;35642178
588;2025-07-31 11:05:47;lightning;805069;907927;0.7247010974967542;33,9;13,28;31384;10148219943;35648803
589;2025-07-31 11:06:47;lightning;805762;907927;0.7264358034210101;37,1;13,53;30432;10148291180;35649001
590;2025-07-31 11:07:48;lightning;806283;907927;0.7280174011123575;38,1;13,49;30713;10149080677;35649593
591;2025-07-31 11:08:48;lightning;806646;907928;0.729087650598639;51,6;13,28;30589;10149663809;35650132
592;2025-07-31 11:09:49;lightning;807045;907929;0.7302939564547941;22,2;13,45;30294;10150333588;35650885
593;2025-07-31 11:10:50;lightning;807489;907929;0.7314508367387996;37,5;14,05;30255;10151061530;35651437
594;2025-07-31 11:11:52;lightning;807883;907929;0.7326218045099099;19,7;14,01;30441;10151758015;35652125
595;2025-07-31 11:12:57;lightning;808356;907929;0.734172193942906;36,5;13,58;30654;10152561059;35652674
596;2025-07-31 11:14:04;lightning;808753;907929;0.7352960201590866;37,5;13,95;30402;10153245548;35653265
597;2025-07-31 11:15:07;lightning;809163;907929;0.7365312751324777;34,9;13,42;30817;10153942403;35653955
598;2025-07-31 11:16:11;lightning;809536;907930;0.7371508029423713;36,5;13,37;30880;10154616068;35654436
599;2025-07-31 11:17:14;lightning;809952;907930;0.7379742205491593;37,5;13,41;30873;10155321137;35655037
600;2025-07-31 11:18:14;lightning;810348;907930;0.7386837084984329;38,1;13,47;30953;10156029129;35655689
601;2025-07-31 11:19:16;lightning;810711;907930;0.7392642740001009;39,1;13,56;31075;10156688655;35656162
602;2025-07-31 11:20:16;lightning;811150;907930;0.7399300745549493;37,5;13,19;30740;10157370704;35656628
603;2025-07-31 11:21:19;lightning;811515;907930;0.7404288171249879;38,7;13,39;31018;10158056933;35657079
604;2025-07-31 11:22:20;lightning;811751;907931;0.740766341540849;38,1;13,43;31704;10159388978;35662645
605;2025-07-31 11:23:35;lightning;812354;907931;0.7416280420783875;34,9;13,39;31386;10159667517;35663026
606;2025-07-31 11:24:43;lightning;812683;907931;0.7421507005352864;40,6;13,42;31429;10160472633;35665353
607;2025-07-31 11:25:43;lightning;813100;907931;0.7428401986545884;38,1;13,59;31516;10161327163;35668909
608;2025-07-31 11:26:45;lightning;813561;907932;0.7435143313192754;34,9;13,39;31118;10161790862;35670112
609;2025-07-31 11:27:46;lightning;814026;907932;0.7446599202182378;38,1;13,31;30999;10162266906;35670426
610;2025-07-31 11:28:46;lightning;814500;907932;0.7459144539159626;36,5;13,22;31394;10163068574;35670967
611;2025-07-31 11:29:47;lightning;814630;907933;0.7462066698804249;36,5;13,32;32405;10164640130;35677464
612;2025-07-31 11:31:17;lightning;815411;907933;0.7483752741964852;36,5;13,40;31244;10164704095;35677756
613;2025-07-31 11:32:17;lightning;815765;907933;0.7494025584983285;36,5;13,65;31381;10165213369;35678281
614;2025-07-31 11:33:18;lightning;816116;907933;0.7504917104916949;39,7;13,38;31251;10165802746;35678814
615;2025-07-31 11:34:20;lightning;816455;907933;0.7515814771537724;33,3;13,83;31171;10166372961;35679209
616;2025-07-31 11:35:20;lightning;816841;907933;0.7527712272761062;36,5;13,77;31101;10167059523;35680073
617;2025-07-31 11:36:20;lightning;817184;907933;0.7539093567476297;37,1;13,38;31501;10167641694;35680426
618;2025-07-31 11:37:21;lightning;817540;907933;0.7550988295462175;37,5;14,41;31182;10168223957;35680882
619;2025-07-31 11:38:23;lightning;817856;907933;0.7560625414792873;36,5;13,41;31414;10168810658;35681279
620;2025-07-31 11:39:24;lightning;818232;907933;0.7572438227093422;36,5;13,34;31492;10169451738;35681647
621;2025-07-31 11:40:27;lightning;818575;907933;0.7583239816964011;36,5;13,50;31232;10170083069;35682150
622;2025-07-31 11:41:35;lightning;818993;907933;0.7594348967238426;35,5;13,44;31269;10170837583;35682581
623;2025-07-31 11:42:35;lightning;819419;907933;0.7604913557285415;35,5;13,37;31421;10171583969;35683127
624;2025-07-31 11:43:39;lightning;819828;907933;0.7617947176530359;36,5;13,33;31287;10172319083;35684049
625;2025-07-31 11:44:39;lightning;819948;907933;0.7621608346952445;4,5;12,93;32740;10174096811;35692064
626;2025-07-31 11:46:06;lightning;820463;907933;0.7635800658561367;35,5;13,00;32378;10174179967;35692603
627;2025-07-31 11:47:06;lightning;820890;907933;0.7648397944403738;36,5;14,07;31762;10174300508;35692924
628;2025-07-31 11:48:10;lightning;821264;907933;0.7660528726405822;34,9;13,20;32004;10174840039;35693845
629;2025-07-31 11:49:10;lightning;821594;907933;0.7671465226604438;38,1;13,38;32071;10175285167;35694216
630;2025-07-31 11:50:11;lightning;821903;907933;0.7681415493263504;37,5;13,36;32065;10175806317;35694534
631;2025-07-31 11:51:14;lightning;822262;907933;0.7693350701515846;22,2;13,64;31905;10176444796;35695072
632;2025-07-31 11:52:15;lightning;822621;907933;0.770443551302307;35,9;13,50;32274;10177060995;35695525
633;2025-07-31 11:53:15;lightning;822941;907933;0.7715072523632014;38,5;13,44;31995;10177656049;35695998
634;2025-07-31 11:54:15;lightning;823325;907933;0.7727317676530782;36,5;13,48;32412;10178340219;35696440
635;2025-07-31 11:55:16;lightning;823668;907933;0.7738219745965221;37,1;13,67;32300;10178909454;35696911
636;2025-07-31 11:56:19;lightning;824038;907933;0.7750313808935223;40;13,32;32412;10179537184;35697305
637;2025-07-31 11:57:19;lightning;824363;907933;0.7758302037701367;36,5;13,71;32284;10180131109;35697774
638;2025-07-31 11:58:19;lightning;824743;907933;0.7767259434550292;40;13,35;32898;10180837343;35698704
639;2025-07-31 11:59:20;lightning;825014;907933;0.7774588851765086;36,5;13,31;32542;10181303912;35699429
640;2025-07-31 12:00:22;lightning;825256;907933;0.7780084210528087;73;14,18;32574;10181835299;35700333
641;2025-07-31 12:01:22;lightning;825593;907933;0.7786866167419157;37,5;13,71;32408;10182294637;35700710
642;2025-07-31 12:02:23;lightning;825874;907933;0.7797353352922346;37,5;13,47;33049;10182816065;35701081
643;2025-07-31 12:03:27;lightning;826158;907934;0.7805721333873613;35,5;14,13;33016;10183295814;35701650
644;2025-07-31 12:04:28;lightning;826455;907934;0.7814175503350146;37,5;13,60;32768;10183812672;35702329
645;2025-07-31 12:05:28;lightning;826728;907934;0.7823314060323925;37,5;13,36;33155;10184300010;35703039
646;2025-07-31 12:06:28;lightning;826981;907934;0.7829094431205614;34,4;13,32;32965;10184729608;35703426
647;2025-07-31 12:07:32;lightning;827244;907934;0.7834097879968265;38,1;13,37;32764;10185168511;35704100
648;2025-07-31 12:08:34;lightning;827518;907934;0.7839876925810629;34,9;13,40;33123;10185640694;35704531
649;2025-07-31 12:09:35;lightning;827847;907934;0.7849727218476178;36,5;13,50;32989;10186227276;35705045
650;2025-07-31 12:10:38;lightning;828191;907934;0.7860196166150925;38,1;13,40;32967;10186821697;35705539
651;2025-07-31 12:11:39;lightning;828480;907934;0.7867106646063997;39,1;13,35;33333;10187315964;35706031
652;2025-07-31 12:12:40;lightning;828799;907934;0.7874468506493073;35,9;13,32;33459;10187873582;35707330
653;2025-07-31 12:13:41;lightning;829050;907934;0.7878413578590476;36,5;13,53;33358;10188263633;35707642
654;2025-07-31 12:14:42;lightning;829368;907934;0.7883433042107594;49,2;13,54;33114;10188741925;35708017
655;2025-07-31 12:15:47;lightning;829666;907934;0.7888966558620452;35,9;14,03;32761;10189210893;35708342
656;2025-07-31 12:16:50;lightning;830035;907934;0.7896361834401433;35,4;13,44;33222;10189851686;35708767
657;2025-07-31 12:17:50;lightning;830380;907934;0.7902676108097207;40,6;14,78;33049;10190639413;35710184
658;2025-07-31 12:18:52;lightning;830752;907934;0.7909228550870983;36,9;13,50;33474;10191283352;35711081
659;2025-07-31 12:19:54;lightning;831046;907934;0.7915142011590708;37,5;13,73;33083;10191824720;35711654
660;2025-07-31 12:20:55;lightning;831352;907935;0.7921971730412919;35,9;13,52;33115;10192360300;35712071
661;2025-07-31 12:21:56;lightning;831737;907935;0.7930544595197001;38,1;13,44;33515;10193088917;35713795
662;2025-07-31 12:22:57;lightning;832084;907935;0.7937551106492292;38,1;14,04;33199;10193726499;35714586
663;2025-07-31 12:23:58;lightning;832498;907935;0.7947151451652993;38,1;13,63;33552;10194449917;35715148
664;2025-07-31 12:24:58;lightning;832819;907935;0.7954613289278751;38,1;13,29;33613;10195000410;35715507
665;2025-07-31 12:25:59;lightning;833137;907935;0.7961476625444771;36,1;13,09;33533;10195595957;35715965
666;2025-07-31 12:27:00;lightning;833501;907935;0.7969269980693718;35,9;12,59;34350;10196206284;35716398
667;2025-07-31 12:28:02;lightning;833750;907936;0.7974420542637032;38,1;12,62;33539;10196708702;35717570
668;2025-07-31 12:29:05;lightning;834017;907936;0.797978776711444;36,5;13,85;33498;10197171915;35718048
669;2025-07-31 12:30:10;lightning;834316;907936;0.7985547792311332;38,1;12,67;33507;10197681654;35718690
670;2025-07-31 12:31:14;lightning;834616;907936;0.7991469001236531;37,5;12,83;33925;10198250576;35719397
671;2025-07-31 12:32:18;lightning;834929;907936;0.799791963781448;34,9;12,77;33921;10198759080;35720160
672;2025-07-31 12:33:18;lightning;835242;907936;0.8004271658785237;37,5;12,94;33703;10199324237;35720918
673;2025-07-31 12:34:19;lightning;835524;907936;0.8010762587336052;38,1;12,72;34037;10199846941;35721334
674;2025-07-31 12:35:19;lightning;835749;907936;0.8015760147282226;38,1;12,82;33769;10200285267;35722114
675;2025-07-31 12:36:33;lightning;836063;907937;0.8021303695166678;38,1;12,80;33871;10200814933;35723074
676;2025-07-31 12:37:37;lightning;836331;907937;0.8026141175923187;38,1;12,76;34197;10201333745;35723628
677;2025-07-31 12:38:40;lightning;836641;907937;0.8032674359510589;35,4;12,79;33991;10201920273;35724470
678;2025-07-31 12:39:40;lightning;836961;907937;0.8040975706320681;39,1;12,49;34023;10202468102;35724984
679;2025-07-31 12:40:41;lightning;837340;907937;0.8048226034338337;37,5;12,77;34363;10203284516;35726203
680;2025-07-31 12:41:41;lightning;837583;907938;0.8053211472220355;38,7;13,41;33834;10203737370;35726627
681;2025-07-31 12:42:43;lightning;837859;907938;0.8058472730616899;35,5;12,78;33964;10204213472;35727240
682;2025-07-31 12:43:45;lightning;838153;907938;0.8065448895282649;34,9;12,93;33885;10204761498;35727906
683;2025-07-31 12:44:45;lightning;838484;907938;0.8073474169576453;37,5;12,81;33884;10205407578;35728488
684;2025-07-31 12:45:46;lightning;838767;907938;0.8081805129292619;35,5;13,36;33921;10205896830;35728924
685;2025-07-31 12:46:46;lightning;839103;907938;0.8090539840100125;38,1;12,78;34259;10206540373;35729432
686;2025-07-31 12:47:46;lightning;839376;907938;0.8097931145965032;35,5;12,38;34138;10207020845;35730171
687;2025-07-31 12:48:47;lightning;839651;907938;0.8104106759721829;37,1;12,69;34154;10207583413;35730743
688;2025-07-31 12:49:47;lightning;839970;907938;0.8111433754023741;33,9;13,27;34214;10208190838;35731253
689;2025-07-31 12:50:47;lightning;840319;907938;0.8124142047765338;37,1;12,77;34196;10208720107;35731632
690;2025-07-31 12:51:48;lightning;840647;907938;0.8137856520542448;36,5;12,55;34454;10209205973;35732153
691;2025-07-31 12:52:51;lightning;840888;907938;0.814483349725158;35,9;12,59;34296;10209603755;35733343
692;2025-07-31 12:54:00;lightning;841166;907938;0.8152374403568412;36,5;12,49;34249;10210057064;35733944
693;2025-07-31 12:55:01;lightning;841403;907938;0.8158738965708692;36,5;12,53;34459;10210465554;35734769
694;2025-07-31 12:56:01;lightning;841648;907938;0.8165972262790198;39,1;13,05;34354;10210845395;35735093
695;2025-07-31 12:57:02;lightning;841920;907938;0.8173840562064035;38,5;12,66;34276;10211299437;35735792
696;2025-07-31 12:58:07;lightning;842233;907938;0.8185287401006011;35,5;12,70;34592;10211778015;35736372
697;2025-07-31 12:59:10;lightning;842460;907938;0.8192465104789493;38,1;12,58;34697;10212166098;35737127
698;2025-07-31 13:00:14;lightning;842732;907938;0.8200618218660346;34,9;12,69;34602;10212643901;35737823
699;2025-07-31 13:01:17;lightning;843037;907939;0.8211910358802238;37,5;12,45;34879;10213140738;35738510
700;2025-07-31 13:02:17;lightning;843250;907939;0.8219130119347521;38,5;12,67;34776;10213510224;35739447
701;2025-07-31 13:03:17;lightning;843450;907939;0.8224776845720931;31,1;12,49;34290;10213874626;35739898
702;2025-07-31 13:04:23;lightning;843726;907940;0.823208559372385;22,6;12,50;34464;10214319492;35740894
703;2025-07-31 13:05:24;lightning;843958;907940;0.8238844300873769;27;14,06;34196;10214694689;35741307
704;2025-07-31 13:06:24;lightning;844220;907940;0.8246990166224261;38,1;12,56;35209;10215082548;35742495
705;2025-07-31 13:07:27;lightning;844458;907940;0.825472837279377;35,9;12,63;34447;10215503603;35743544
706;2025-07-31 13:08:27;lightning;844719;907940;0.8263842020064573;35,5;12,50;34596;10215953099;35744390
707;2025-07-31 13:09:32;lightning;845023;907940;0.8274686252459765;23,1;13,55;34394;10216457892;35745102
708;2025-07-31 13:10:34;lightning;845338;907940;0.8288031773163728;38,1;12,50;34817;10216966468;35745553
709;2025-07-31 13:11:38;lightning;845607;907940;0.829791271460935;37,5;12,51;34553;10217404388;35746722
710;2025-07-31 13:12:45;lightning;845870;907940;0.8308016552771866;35,9;12,63;34595;10217804140;35747516
711;2025-07-31 13:13:47;lightning;846134;907941;0.831895172459425;38,1;12,84;34305;10218208903;35748508
712;2025-07-31 13:14:47;lightning;846374;907941;0.8328934129341775;36,5;12,47;34783;10218587216;35749340
713;2025-07-31 13:15:47;lightning;846633;907941;0.8338769314636706;50;13,56;34692;10219004947;35750242
714;2025-07-31 13:16:48;lightning;846858;907941;0.8346910007025458;34,9;12,51;34555;10219362448;35750770
715;2025-07-31 13:17:53;lightning;847119;907941;0.8351657440862302;37,5;13,05;34389;10219723178;35751442
716;2025-07-31 13:18:58;lightning;847385;907941;0.8362405564340302;36,5;12,47;34615;10220134161;35752605
717;2025-07-31 13:20:05;lightning;847619;907941;0.8370598229304226;36,5;12,62;35368;10220515004;35753714
718;2025-07-31 13:21:10;lightning;847886;907941;0.8381284567410257;37,1;12,51;34677;10220941029;35754626
719;2025-07-31 13:22:11;lightning;848138;907941;0.8388331783053398;36,9;13,15;34771;10221316602;35755530
720;2025-07-31 13:23:14;lightning;848380;907942;0.839437991032965;37,1;12,79;34877;10221732414;35756458
721;2025-07-31 13:24:21;lightning;848605;907942;0.8402124383392501;34,9;12,46;34707;10222080557;35757554
722;2025-07-31 13:25:22;lightning;848831;907942;0.8410001024933311;33,9;12,52;34985;10222468783;35758166
723;2025-07-31 13:26:23;lightning;849070;907942;0.8418579316036463;36,9;12,46;34754;10222846000;35759249
724;2025-07-31 13:27:23;lightning;849288;907942;0.8425923120245231;39,7;12,38;35083;10223203129;35760079
725;2025-07-31 13:28:24;lightning;849518;907944;0.8433425866150778;35,5;12,24;34741;10223568204;35761043
726;2025-07-31 13:29:24;lightning;849659;907944;0.8437892641929469;36,5;12,30;34973;10223824044;35761554
727;2025-07-31 13:30:25;lightning;849877;907944;0.8444786035849688;33,9;12,22;35259;10224176598;35762334
728;2025-07-31 13:31:30;lightning;850074;907944;0.8451934265709736;36,5;12,51;35354;10224509740;35763210
729;2025-07-31 13:32:36;lightning;850307;907944;0.8460057684596964;37,9;12,31;35245;10224895397;35764111
730;2025-07-31 13:33:41;lightning;850535;907944;0.846751799170487;35,5;12,60;35429;10225276846;35764961
731;2025-07-31 13:34:41;lightning;850723;907944;0.8473360571592721;36,5;12,96;35350;10225564259;35765882
732;2025-07-31 13:35:42;lightning;850934;907944;0.8479996101064148;35,5;12,20;35188;10225927239;35767064
733;2025-07-31 13:36:43;lightning;851134;907944;0.848753804471835;37,5;12,19;35081;10226240109;35767856
734;2025-07-31 13:37:47;lightning;851369;907944;0.8495238783235292;38,1;12,17;35346;10226617967;35768962
735;2025-07-31 13:38:47;lightning;851592;907944;0.8503358067187373;35,5;12,32;35003;10226969482;35769457
736;2025-07-31 13:39:47;lightning;851795;907944;0.8511035443161894;34,4;12,18;34759;10227296406;35769740
737;2025-07-31 13:40:51;lightning;852044;907944;0.8520285450510383;36,5;12,25;35135;10227704760;35770451
738;2025-07-31 13:41:56;lightning;852215;907944;0.8525212435778425;35,9;12,37;35220;10227987656;35771463
739;2025-07-31 13:42:57;lightning;852408;907945;0.8531170135815141;36,5;13,63;34739;10228312915;35772477
740;2025-07-31 13:43:57;lightning;852642;907945;0.8538251414608571;36,1;12,12;34831;10228688502;35773497
741;2025-07-31 13:45:04;lightning;852830;907945;0.8543366288102134;37,5;12,31;34878;10228996301;35774590
742;2025-07-31 13:46:11;lightning;853077;907946;0.8551544386946996;36,5;12,68;34571;10229404288;35775619
743;2025-07-31 13:47:25;lightning;853332;907946;0.8561429780335367;38,1;12,55;34981;10229811982;35776732
744;2025-07-31 13:48:25;lightning;853591;907946;0.8571317897584586;35,5;12,31;35342;10230236532;35777909
745;2025-07-31 13:49:26;lightning;853809;907946;0.8579369370145418;34,9;12,16;35071;10230600913;35778933
746;2025-07-31 13:50:28;lightning;853994;907946;0.8585434881796145;35,9;12,28;35498;10230906483;35779527
747;2025-07-31 13:51:34;lightning;854123;907946;0.858828072057216;36,5;12,27;35073;10231137103;35780108
748;2025-07-31 13:52:35;lightning;854311;907946;0.8593789327835201;35,9;12,15;34889;10231468317;35781297
749;2025-07-31 13:53:41;lightning;854541;907946;0.8602727213746262;35,5;12,32;34936;10231853244;35782333
750;2025-07-31 13:54:42;lightning;854794;907946;0.8612232904281937;34,9;12,55;35211;10232290322;35782985
751;2025-07-31 13:55:42;lightning;855016;907946;0.8619158313031569;35,5;13,63;35340;10232656154;35783976
752;2025-07-31 13:56:43;lightning;855183;907946;0.862379176291727;37,5;12,49;35124;10232935529;35784799
753;2025-07-31 13:57:43;lightning;855370;907947;0.8629417356839826;47,9;12,39;35418;10233242133;35785630
754;2025-07-31 13:58:45;lightning;855538;907947;0.863450988575976;36,5;12,20;35435;10233540805;35786891
755;2025-07-31 13:59:48;lightning;855709;907947;0.8639193857171041;38,5;12,34;35233;10233836166;35787341
756;2025-07-31 14:00:51;lightning;855940;907947;0.8645854963511521;36,5;12,35;35226;10234219628;35788549
757;2025-07-31 14:01:52;lightning;856169;907947;0.8652298385651682;36,5;13,90;34689;10234607935;35789831
758;2025-07-31 14:03:00;lightning;856408;907947;0.8660327337911468;36,5;12,38;35339;10235002134;35790534
759;2025-07-31 14:04:02;lightning;856605;907947;0.866579528220532;36,5;12,54;35026;10235320599;35791556
760;2025-07-31 14:05:11;lightning;856824;907947;0.8672905161062192;38,7;12,63;34991;10235681553;35792332
761;2025-07-31 14:06:12;lightning;857041;907947;0.8680448188436191;37,5;12,32;35023;10236038899;35793135
762;2025-07-31 14:07:13;lightning;857276;907948;0.8688992122963298;37,5;12,19;34931;10236439703;35794056
763;2025-07-31 14:08:14;lightning;857486;907948;0.8697099914581241;36,5;12,31;34884;10236794615;35794897
764;2025-07-31 14:09:14;lightning;857679;907948;0.8704286828609828;35,5;12,21;34916;10237128004;35795506
765;2025-07-31 14:10:14;lightning;857895;907948;0.871240829906583;37,5;12,20;35164;10237446569;35796176
766;2025-07-31 14:11:17;lightning;858109;907948;0.8721499071281573;36,9;12,22;35057;10237815099;35796899
767;2025-07-31 14:12:24;lightning;858361;907948;0.8731867370486431;36,5;12,71;35097;10238226031;35797771
768;2025-07-31 14:13:24;lightning;858570;907948;0.8740096965122113;37,1;12,59;35148;10238599767;35798398
