ciclo;timestamp;profile;blocks;headers;verificationprogress;cpu_percent;mem_percent;disk_used_MB;net_rx_kB;net_tx_kB
510;2025-07-22 11:46:46;estandar;752803;906668;0.6257620764366549;31,7;14,17;524769;5927414177;22604806
511;2025-07-22 11:47:46;estandar;753417;906669;0.6266986560257263;32,3;13,30;525560;5928146473;22606532
512;2025-07-22 11:48:48;estandar;753972;906669;0.6274122302001507;38,1;13,32;526615;5928808160;22608410
513;2025-07-22 11:49:48;estandar;754276;906669;0.6279232705691092;36,9;13,85;527358;5929198579;22608913
514;2025-07-22 11:50:49;estandar;754805;906670;0.628613209871149;34,9;14,95;527423;5929768252;22609545
515;2025-07-22 11:51:50;estandar;755161;906671;0.6291730434410893;18,8;14,01;528534;5930868851;22613014
516;2025-07-22 11:52:50;estandar;755978;906671;0.6303813599640198;37,5;13,34;529214;5931265179;22614058
517;2025-07-22 11:53:50;estandar;756610;906671;0.6312392502670005;38,5;13,23;530112;5931939657;22614989
518;2025-07-22 11:54:50;estandar;757009;906671;0.6317332712419252;38,1;13,41;530884;5932381136;22615547
519;2025-07-22 11:55:55;estandar;757477;906671;0.6323662574628041;38,7;14,19;531178;5932907955;22616059
520;2025-07-22 11:56:55;estandar;758242;906671;0.6333221428605565;41,3;13,34;532271;5933688731;22616997
521;2025-07-22 11:57:58;estandar;758683;906671;0.6340042585125395;19,4;13,80;532607;5934269449;22618889
522;2025-07-22 11:59:00;estandar;759235;906671;0.6347457283917017;36,5;14,69;533582;5934882645;22620466
523;2025-07-22 12:00:01;estandar;759625;906671;0.635311876130394;33,3;13,40;534315;5935417560;22621347
524;2025-07-22 12:01:03;estandar;760166;906671;0.6360691096463368;36,5;13,57;534603;5936017646;22621932
525;2025-07-22 12:02:06;estandar;760732;906672;0.6369757809335922;35,5;13,38;535489;5936746523;22622577
526;2025-07-22 12:03:11;estandar;761417;906672;0.6379529552100635;22,2;13,34;536323;5937556179;22624914
527;2025-07-22 12:04:11;estandar;761782;906672;0.6385611451774417;36,5;13,32;537189;5938035596;22625588
528;2025-07-22 12:05:12;estandar;762158;906672;0.6390746072258693;38,5;13,37;537844;5938464497;22626026
529;2025-07-22 12:06:12;estandar;762640;906672;0.6398500652537927;38,7;13,59;538394;5939093079;22626977
530;2025-07-22 12:07:13;estandar;763273;906672;0.640769156609055;23,8;13,21;538975;5939874116;22628544
531;2025-07-22 12:08:14;estandar;763527;906672;0.6411548182246145;36,5;13,37;539971;5940223103;22629559
532;2025-07-22 12:09:17;estandar;763847;906672;0.6416639839434261;34,4;13,48;540063;5940688593;22630224
533;2025-07-22 12:10:17;estandar;764279;906672;0.6422965451655177;39,1;14,82;540663;5941310840;22630907
534;2025-07-22 12:11:19;estandar;764578;906672;0.6427938440584693;33,3;13,33;541532;5941778432;22631453
535;2025-07-22 12:12:20;estandar;764848;906672;0.6432489654043031;33,9;13,44;542343;5942198835;22632588
536;2025-07-22 12:13:21;estandar;765221;906672;0.6438153902285839;34,9;14,31;542352;5942671145;22633245
537;2025-07-22 12:14:21;estandar;765792;906672;0.6447463807378595;34,9;13,26;543130;5943413959;22633962
538;2025-07-22 12:15:22;estandar;766568;906672;0.645819401687374;19,4;13,22;544002;5944313870;22636363
539;2025-07-22 12:16:22;estandar;766821;906672;0.6461678272062475;40,3;13,35;544614;5944644805;22637360
540;2025-07-22 12:17:25;estandar;767224;906672;0.6467279236521882;36,5;13,99;545184;5945100682;22637975
541;2025-07-22 12:18:29;estandar;767727;906672;0.647514370570047;36,5;13,31;546014;5945729175;22638730
542;2025-07-22 12:19:30;estandar;768381;906672;0.6484781428606812;39,7;13,40;546498;5946516094;22640423
543;2025-07-22 12:20:30;estandar;768789;906673;0.6491910893906108;35,9;13,77;547540;5947071689;22642047
544;2025-07-22 12:21:34;estandar;769120;906674;0.649632636887627;34,9;13,60;547721;5947454407;22642508
545;2025-07-22 12:22:37;estandar;769508;906674;0.650208218568596;31,8;13,39;548706;5947917081;22642955
546;2025-07-22 12:23:38;estandar;770230;906674;0.651135807669412;37,1;13,12;549180;5948862512;22644784
547;2025-07-22 12:24:39;estandar;770957;906674;0.6521195742820982;33,9;13,80;550007;5949574800;22646603
548;2025-07-22 12:25:41;estandar;771267;906674;0.6525736100546878;34,4;13,50;551127;5949915551;22647222
549;2025-07-22 12:26:41;estandar;771652;906674;0.6532068970800112;37,5;13,38;551207;5950434219;22647755
550;2025-07-22 12:27:42;estandar;772258;906674;0.6541051170222733;45,2;13,80;551812;5951098357;22648944
551;2025-07-22 12:28:42;estandar;772931;906674;0.6552749581312235;20;13,43;552771;5951997152;22650604
552;2025-07-22 12:29:42;estandar;773223;906674;0.6556926732476288;37,5;13,35;553851;5952317101;22651723
553;2025-07-22 12:30:44;estandar;773598;906674;0.6563178945966955;32,3;13,68;553887;5952774824;22652196
554;2025-07-22 12:31:44;estandar;774109;906674;0.6570832955751345;36,5;13,68;554327;5953320486;22652763
555;2025-07-22 12:32:47;estandar;774647;906674;0.6580684718123152;34,4;13,45;555226;5954060105;22654214
556;2025-07-22 12:33:47;estandar;775171;906674;0.6589798585213787;41,9;13,37;556321;5955145713;22657918
557;2025-07-22 12:34:51;estandar;775413;906674;0.6593874931704979;39,7;13,54;556992;5955453409;22658511
558;2025-07-22 12:35:55;estandar;775735;906674;0.6599887472329489;40,6;14,00;557750;5956130676;22660444
559;2025-07-22 12:36:56;estandar;776059;906674;0.6605421766628572;37,1;14,38;558389;5957036479;22663035
560;2025-07-22 12:37:56;estandar;776440;906674;0.6610834769538828;35,9;13,51;559442;5957999562;22666724
561;2025-07-22 12:39:02;estandar;776847;906674;0.6617408947100958;18,5;14,34;560178;5958806902;22670043
562;2025-07-22 12:40:05;estandar;777327;906674;0.6624212647975717;35,5;14,40;561678;5960182488;22675518
563;2025-07-22 12:41:06;estandar;777755;906674;0.6630430728552977;52,4;13,36;562679;5960740724;22676591
564;2025-07-22 12:42:09;estandar;778126;906674;0.6636255506132392;33,9;13,84;563288;5961382721;22678246
565;2025-07-22 12:43:10;estandar;778500;906674;0.6642320389227857;20,6;13,58;563899;5962104074;22679656
566;2025-07-22 12:44:11;estandar;778861;906674;0.664931744861091;38,1;14,81;564581;5962826635;22681712
567;2025-07-22 12:45:12;estandar;779233;906675;0.6655974223794145;38,1;13,47;565623;5963573539;22684647
568;2025-07-22 12:46:12;estandar;779491;906676;0.6660092916061127;40,3;13,40;566709;5964111984;22685929
569;2025-07-22 12:47:13;estandar;779740;906676;0.6664543340386063;35,9;13,38;566788;5964602310;22686759
570;2025-07-22 12:48:16;estandar;780003;906676;0.6669492487788228;33,8;13,93;567325;5965229062;22688057
571;2025-07-22 12:49:16;estandar;780460;906676;0.6677442325837736;22,2;13,34;568191;5966253210;22691146
572;2025-07-22 12:50:17;estandar;780811;906676;0.6683391286153809;18,8;13,49;568813;5966834721;22693167
573;2025-07-22 12:51:17;estandar;781075;906676;0.6688352192209779;34,9;13,48;569853;5967346891;22694387
574;2025-07-22 12:52:22;estandar;781352;906677;0.6693176073693997;37,1;13,68;570843;5967929168;22695249
575;2025-07-22 12:53:22;estandar;781640;906677;0.6697621132226269;38,1;15,16;570865;5968601532;22697709
576;2025-07-22 12:54:27;estandar;782017;906677;0.6704320404899263;25;13,82;571867;5969682179;22700734
577;2025-07-22 12:55:32;estandar;782299;906678;0.670806299933027;19;13,42;573049;5970899908;22707196
578;2025-07-22 12:56:37;estandar;782791;906678;0.671586567860275;34,9;13,55;574205;5971330269;22708326
579;2025-07-22 12:57:39;estandar;783174;906679;0.6722911250288742;34,4;13,48;574610;5971941592;22709958
580;2025-07-22 12:58:42;estandar;783504;906679;0.6728899198981538;41,3;13,30;575205;5972536639;22711119
581;2025-07-22 12:59:44;estandar;783800;906679;0.6734748189990925;39,7;13,39;575692;5973091873;22712502
582;2025-07-22 13:00:44;estandar;784075;906679;0.6740573281982458;34,9;13,65;577017;5973912501;22715197
583;2025-07-22 13:01:44;estandar;784327;906679;0.6745309211993828;36,1;13,39;577048;5974099465;22715461
584;2025-07-22 13:02:45;estandar;784615;906679;0.6750658551779882;35,4;13,55;577609;5974735764;22717254
585;2025-07-22 13:03:51;estandar;784907;906679;0.6755946402432477;34,4;13,64;577991;5975240574;22718118
586;2025-07-22 13:04:51;estandar;785327;906679;0.6763663803645313;36,4;13,42;579276;5976422166;22722906
587;2025-07-22 13:05:52;estandar;785613;906679;0.6768350580301891;37,1;13,38;579967;5976546175;22723555
588;2025-07-22 13:06:52;estandar;785848;906679;0.6772158716306418;35,5;13,27;580090;5976970635;22724110
589;2025-07-22 13:07:52;estandar;786213;906679;0.6778044163634478;36,5;13,34;581039;5977633291;22725402
590;2025-07-22 13:08:52;estandar;786648;906679;0.6786715014076152;41,9;13,31;581549;5978381070;22727192
591;2025-07-22 13:09:53;estandar;786861;906679;0.6791723752791369;37,1;13,40;582358;5978792697;22728973
592;2025-07-22 13:10:53;estandar;787049;906679;0.6796397826724515;33,9;13,39;583025;5979087599;22729466
593;2025-07-22 13:11:54;estandar;787313;906679;0.6803382475523925;39,1;13,66;582968;5979501141;22729876
594;2025-07-22 13:12:58;estandar;787687;906679;0.6814504260572481;36,5;13,68;583525;5980126928;22731087
595;2025-07-22 13:13:58;estandar;787825;906679;0.6818689470392577;34,9;13,55;584329;5980349060;22731935
596;2025-07-22 13:15:00;estandar;788032;906679;0.6824836296161344;37,1;13,85;584694;5980700110;22732451
597;2025-07-22 13:16:00;estandar;788307;906679;0.6832546355589632;35,5;13,43;585357;5981156610;22732932
598;2025-07-22 13:17:25;estandar;788595;906679;0.6841583619706825;39,7;13,74;585761;5981623148;22733650
599;2025-07-22 13:18:26;estandar;788778;906679;0.6848102625590773;41,9;14,60;586437;5982021484;22735261
600;2025-07-22 13:19:30;estandar;788991;906679;0.685515772542162;41,9;13,26;586840;5982379048;22736181
601;2025-07-22 13:20:31;estandar;789311;906679;0.686514250753211;42,2;13,90;587155;5982904574;22737150
602;2025-07-22 13:21:31;estandar;789417;906679;0.6868284821513326;39,1;13,30;587652;5983060746;22737627
603;2025-07-22 13:22:32;estandar;789633;906679;0.6875237074686769;34,9;13,27;588167;5983415833;22738389
604;2025-07-22 13:23:32;estandar;789824;906679;0.6880798355985885;40,3;13,33;588512;5983751056;22739054
605;2025-07-22 13:24:32;estandar;790048;906679;0.68875994420047;36,5;14,36;588753;5984155069;22739655
606;2025-07-22 13:25:37;estandar;790227;906679;0.6892907297825454;39,1;13,57;589988;5984457868;22740390
607;2025-07-22 13:26:39;estandar;790407;906679;0.6897889466269914;34,4;13,46;590003;5984777498;22741184
608;2025-07-22 13:27:39;estandar;790690;906679;0.6905521136673554;35,5;13,40;590340;5985253679;22741853
609;2025-07-22 13:28:58;estandar;790955;906679;0.6912906626393673;38,1;13,40;590981;5985735966;22742835
610;2025-07-22 13:30:01;estandar;791163;906679;0.6918590397189671;32,8;13,35;591906;5986137728;22744153
611;2025-07-22 13:31:01;estandar;791426;906679;0.6925155784965261;34,9;13,40;592119;5986605334;22744832
612;2025-07-22 13:32:03;estandar;791699;906679;0.6932519002612167;39,1;13,43;592592;5987093768;22745931
613;2025-07-22 13:33:04;estandar;791930;906679;0.6938635665406953;38,1;13,40;593245;5987487647;22747273
614;2025-07-22 13:34:04;estandar;792099;906679;0.6943257476781266;35,5;13,64;593929;5987787933;22748160
615;2025-07-22 13:35:05;estandar;792329;906679;0.6949079436534787;33,8;13,50;594076;5988175200;22748802
616;2025-07-22 13:36:06;estandar;792604;906679;0.6955435366383937;46;13,63;594413;5988625625;22749676
617;2025-07-22 13:37:07;estandar;792816;906679;0.6960433075284629;43,8;13,48;595165;5989013341;22751036
618;2025-07-22 13:38:11;estandar;793044;906679;0.6965122820556388;33,3;14,30;595368;5989391279;22752456
619;2025-07-22 13:39:11;estandar;793281;906679;0.697129274892942;39,7;14,09;595928;5989895784;22753371
620;2025-07-22 13:40:12;estandar;793525;906679;0.6976297929532944;39,7;13,42;596426;5990261072;22755073
621;2025-07-22 13:41:32;estandar;793646;906679;0.6978725938524299;39,7;13,27;596701;5990413453;22755739
622;2025-07-22 13:42:36;estandar;793844;906680;0.6982509688108927;35,9;13,46;597354;5990860905;22756702
623;2025-07-22 13:43:36;estandar;794118;906680;0.6988061741348082;35,5;13,63;597933;5991309711;22757311
624;2025-07-22 13:44:37;estandar;794438;906680;0.6995446072740967;35,9;13,80;598079;5991870702;22758282
625;2025-07-22 13:45:43;estandar;794558;906680;0.6998319860680634;40;13,53;598535;5992094455;22758675
626;2025-07-22 13:46:46;estandar;794899;906680;0.7007176246828495;35,9;13,39;599426;5992720543;22761097
627;2025-07-22 13:47:48;estandar;795188;906680;0.7014653793727753;39,7;13,36;600053;5993230061;22762132
628;2025-07-22 13:48:48;estandar;795382;906680;0.701951735062015;46,8;13,62;600080;5993546871;22762508
629;2025-07-22 13:50:15;estandar;795480;906680;0.7021844646269969;38,1;14,65;600464;5993722108;22762732
630;2025-07-22 13:51:16;estandar;795679;906681;0.702639886257325;58,1;13,32;601285;5994067381;22763829
631;2025-07-22 13:52:17;estandar;795891;906681;0.7030789116538244;52,4;13,31;601366;5994474796;22764914
632;2025-07-22 13:53:22;estandar;796189;906681;0.7037912993321778;37,5;13,64;601974;5994996347;22765760
633;2025-07-22 13:54:22;estandar;796481;906681;0.7045103521801164;57,1;13,28;602686;5995475139;22766871
634;2025-07-22 13:55:23;estandar;796738;906681;0.7050709291397527;44,3;13,08;603303;5995925270;22768868
635;2025-07-22 13:56:26;estandar;796926;906681;0.705360221760111;38,1;13,51;603390;5996271120;22769914
636;2025-07-22 13:57:27;estandar;797148;906681;0.7058093371223432;30,6;13,17;603751;5996673957;22770809
637;2025-07-22 13:58:37;estandar;797324;906681;0.7062505880989262;42,2;13,22;604367;5996973609;22771390
638;2025-07-22 13:59:38;estandar;797637;906681;0.7070284857621431;67,2;13,30;604932;5997525688;22772806
639;2025-07-22 14:00:39;estandar;797874;906682;0.7076450945147428;34,4;13,31;605726;5997946935;22773943
640;2025-07-22 14:01:39;estandar;798138;906682;0.7084014804000753;34,9;13,31;605797;5998415444;22774996
641;2025-07-22 14:03:06;estandar;798258;906682;0.7087337808158124;42,2;13,21;606277;5998624220;22775410
642;2025-07-22 14:04:09;estandar;798444;906682;0.7092046017753042;36,5;13,25;606932;5998944144;22776620
643;2025-07-22 14:05:10;estandar;798655;906683;0.7097618605911846;45,3;13,49;607298;5999292763;22777047
644;2025-07-22 14:06:10;estandar;798935;906683;0.7105517694451907;37,5;13,86;607453;5999756528;22777843
645;2025-07-22 14:07:48;estandar;799263;906683;0.7115040474955058;41,3;13,61;608380;6000338062;22778977
646;2025-07-22 14:08:54;estandar;799486;906683;0.7121031896812182;37,1;13,64;608894;6000737565;22780592
647;2025-07-22 14:09:56;estandar;799702;906684;0.7126207993390301;35,9;13,62;609782;6001076230;22781152
648;2025-07-22 14:10:56;estandar;799922;906684;0.7131464315321621;39,7;13,77;609545;6001449124;22781730
649;2025-07-22 14:11:57;estandar;800211;906684;0.7139881113442003;39,1;13,15;610094;6001964668;22783652
650;2025-07-22 14:12:59;estandar;800289;906684;0.7141798618590917;34,4;13,36;610688;6002104680;22784093
651;2025-07-22 14:14:00;estandar;800518;906684;0.7147718411533933;38,1;13,12;611379;6002488827;22785139
652;2025-07-22 14:15:00;estandar;800716;906684;0.7152784567926895;35,4;14,69;611270;6002808293;22785542
653;2025-07-22 14:16:01;estandar;800984;906684;0.7160620607878746;38,1;13,48;611855;6003271998;22786117
654;2025-07-22 14:17:31;estandar;801286;906684;0.7168030072096016;42,2;13,30;612692;6003769992;22787035
655;2025-07-22 14:18:37;estandar;801472;906684;0.7172429030070229;32,8;13,28;613409;6004118598;22788259
656;2025-07-22 14:19:41;estandar;801688;906684;0.7177422191288261;30,6;13,95;613362;6004480422;22788657
657;2025-07-22 14:20:41;estandar;801956;906684;0.7184845046316054;34,9;13,41;614072;6004905232;22789284
658;2025-07-22 14:21:43;estandar;802207;906684;0.719120517116438;36,9;13,24;614299;6005347489;22790266
659;2025-07-22 14:22:44;estandar;802289;906684;0.7192996631192994;34,9;13,69;614722;6005501407;22790856
660;2025-07-22 14:23:45;estandar;802505;906684;0.719850760978664;36,5;13,21;615473;6005841108;22791678
661;2025-07-22 14:24:45;estandar;802719;906684;0.7204047715636899;35,8;13,22;615879;6006183876;22792092
662;2025-07-22 14:25:47;estandar;802973;906684;0.7210771590467983;53,1;13,30;615885;6006616438;22792792
663;2025-07-22 14:26:48;estandar;803279;906684;0.7219683436717521;37,5;13,53;616703;6007141193;22793684
664;2025-07-22 14:27:48;estandar;803339;906684;0.7221218247383451;34,9;12,96;616824;6007245541;22794042
665;2025-07-22 14:28:48;estandar;803650;906684;0.7229707189005978;50;14,08;617499;6007772924;22795259
666;2025-07-22 14:29:50;estandar;803929;906684;0.7237099529451086;33,3;12,58;618012;6008244254;22796366
667;2025-07-22 14:30:51;estandar;804277;906684;0.7247452272825152;42,2;12,78;618776;6008854678;22797878
668;2025-07-22 14:32:12;estandar;804327;906685;0.724892369615711;36,5;12,71;619018;6008925853;22797995
669;2025-07-22 14:33:14;estandar;804563;906685;0.7254472812677368;38,1;12,78;620020;6009367116;22799761
670;2025-07-22 14:34:14;estandar;804782;906685;0.7259867004114493;38,1;12,68;619767;6009700621;22800654
671;2025-07-22 14:35:15;estandar;805052;906685;0.7267542958672724;52,4;12,77;620452;6010163968;22801884
672;2025-07-22 14:36:15;estandar;805315;906685;0.7274340036483234;38,1;12,65;621011;6010785667;22803494
673;2025-07-22 14:37:15;estandar;805437;906685;0.7277476358059043;39,7;12,45;621802;6011303036;22805064
674;2025-07-22 14:38:17;estandar;805709;906685;0.7284281839161945;38,1;12,65;622328;6011462104;22805740
675;2025-07-22 14:39:21;estandar;805990;906685;0.7291823999448803;35,5;12,83;622358;6011749708;22806369
676;2025-07-22 14:40:24;estandar;806216;906685;0.7299112906893112;34,8;12,84;622796;6012153349;22807625
677;2025-07-22 14:41:34;estandar;806403;906685;0.730485589935407;38,1;13,05;623221;6012424528;22808211
678;2025-07-22 14:42:36;estandar;806675;906685;0.7312932364733684;36,9;12,69;624071;6012971405;22809351
679;2025-07-22 14:43:36;estandar;806898;906685;0.7319133040120115;34,9;12,55;624225;6013234786;22810472
680;2025-07-22 14:44:41;estandar;807147;906685;0.7326676058061579;33,9;12,74;624739;6013661033;22811305
681;2025-07-22 14:45:43;estandar;807391;906685;0.7333001783079721;34,2;12,64;625163;6014064523;22812741
682;2025-07-22 14:46:45;estandar;807458;906685;0.7334924753000766;34,4;13,16;625593;6014186916;22812971
683;2025-07-22 14:47:47;estandar;807698;906685;0.7341765957819655;36,5;12,67;625954;6014608419;22814174
684;2025-07-22 14:48:48;estandar;807924;906685;0.734883782215856;41,9;12,53;626820;6014982012;22815228
685;2025-07-22 14:49:48;estandar;808145;906686;0.7356029272791438;34,9;12,87;626980;6015364253;22815754
686;2025-07-22 14:50:50;estandar;808377;906686;0.7363641839111945;40,6;12,87;627502;6015769263;22816534
687;2025-07-22 14:51:51;estandar;808451;906686;0.7365873623865473;36,9;13,20;627654;6015905436;22817045
688;2025-07-22 14:52:53;estandar;808612;906686;0.7370797608567283;43,8;12,85;628443;6016174671;22818048
689;2025-07-22 14:53:53;estandar;808766;906686;0.7374729878745135;35,4;12,84;628513;6016430742;22818444
690;2025-07-22 14:54:58;estandar;808980;906686;0.7381062169451851;43,5;12,83;629197;6016799582;22818942
691;2025-07-22 14:55:58;estandar;809268;906686;0.7388344932074569;39,7;13,01;629281;6017291205;22819649
692;2025-07-22 14:57:26;estandar;809364;906686;0.7390058530563287;37,1;12,84;629727;6017467027;22819889
693;2025-07-22 14:58:27;estandar;809604;906687;0.7394136841966509;34,4;13,03;630249;6017887988;22821110
694;2025-07-22 14:59:27;estandar;809770;906687;0.7397729849249122;34,9;12,66;630464;6018169532;22821760
695;2025-07-22 15:00:28;estandar;809995;906687;0.740167070739888;50,8;13,22;630769;6018543376;22822441
696;2025-07-22 15:01:38;estandar;810229;906687;0.7406114767254062;36,5;13,01;631436;6018976669;22823438
697;2025-07-22 15:02:42;estandar;810451;906687;0.7409682659235868;38,1;12,89;632106;6019414877;22825262
698;2025-07-22 15:03:43;estandar;810662;906687;0.7413405035704611;36,9;13,33;632334;6019781820;22825955
699;2025-07-22 15:04:43;estandar;810919;906687;0.7417623719600528;39,7;12,88;633032;6020160903;22826808
700;2025-07-22 15:06:07;estandar;811149;906687;0.7420726754311201;38,1;12,82;633160;6020532370;22827564
701;2025-07-22 15:07:08;estandar;811306;906687;0.742284059877387;41,9;13,22;633525;6020836039;22828804
702;2025-07-22 15:08:10;estandar;811478;906687;0.7425190260884138;35,9;13,31;634007;6021164741;22829776
703;2025-07-22 15:09:10;estandar;811694;906687;0.742818960140845;35,5;12,80;634176;6021508244;22830417
704;2025-07-22 15:10:11;estandar;811947;906687;0.7431858106509938;38,7;12,87;634651;6021875621;22830948
705;2025-07-22 15:11:14;estandar;812177;906687;0.7435579134436666;40,6;13,02;635193;6022452792;22832871
706;2025-07-22 15:12:20;estandar;812318;906687;0.743721297869915;34,9;12,84;635678;6022589425;22833497
707;2025-07-22 15:13:22;estandar;812567;906687;0.7441136146030295;35,5;13,49;635826;6022978346;22834152
708;2025-07-22 15:14:28;estandar;812734;906687;0.7443724653568631;39,7;12,76;636005;6023264769;22834714
709;2025-07-22 15:15:32;estandar;813070;906687;0.7449284007414098;41,3;12,72;636706;6023820264;22835626
710;2025-07-22 15:16:35;estandar;813387;906687;0.7454102058147287;33,9;12,82;637122;6024320258;22837109
711;2025-07-22 15:17:37;estandar;813663;906687;0.7459154593776165;37,5;12,79;637510;6024824294;22838399
712;2025-07-22 15:18:37;estandar;813757;906687;0.7461992171423724;49,2;12,79;637799;6024975271;22838531
713;2025-07-22 15:19:38;estandar;813932;906687;0.7466089902658952;43,1;12,87;638439;6025263692;22839586
714;2025-07-22 15:20:38;estandar;814143;906688;0.7471124953492151;37,5;12,82;638680;6025618988;22840010
715;2025-07-22 15:21:39;estandar;814392;906688;0.7478137500181694;34,9;12,79;638917;6026053323;22840828
716;2025-07-22 15:23:33;estandar;814717;906688;0.7485763262664575;38,5;13,33;639559;6026613074;22842077
717;2025-07-22 15:24:34;estandar;814900;906688;0.7490278715677998;40,6;12,65;640250;6026932950;22843434
718;2025-07-22 15:25:38;estandar;815138;906688;0.7496186712123356;33,3;12,79;640540;6027319888;22844256
719;2025-07-22 15:26:41;estandar;815381;906688;0.7504364391823648;34,9;12,79;641009;6027748018;22844878
720;2025-07-22 15:28:20;estandar;815530;906688;0.7509211372176618;37,1;12,95;641327;6027981393;22845102
721;2025-07-22 15:29:23;estandar;815671;906688;0.7513147918451137;42,9;13,73;641508;6028218173;22845754
722;2025-07-22 15:30:25;estandar;815841;906688;0.751815955126234;38,1;13,49;641954;6028505480;22846328
723;2025-07-22 15:31:27;estandar;816040;906688;0.7524774675266299;34,4;12,78;642371;6028845803;22846736
724;2025-07-22 15:32:50;estandar;816261;906688;0.7531208336751093;38,7;13,69;642827;6029205195;22847268
725;2025-07-22 15:33:50;estandar;816484;906689;0.7538678002423762;44,3;12,63;643301;6029581458;22848728
726;2025-07-22 15:34:51;estandar;816644;906689;0.7543737669043208;38,1;12,88;643703;6029870470;22849956
727;2025-07-22 15:35:51;estandar;816817;906691;0.7548918744833258;33,3;12,75;644084;6030162157;22850446
728;2025-07-22 15:37:04;estandar;816972;906691;0.7553971167087205;37,5;12,89;644568;6030424029;22850777
729;2025-07-22 15:38:05;estandar;817193;906691;0.7561187296503683;36,5;13,41;645029;6030795837;22851473
730;2025-07-22 15:39:08;estandar;817431;906691;0.7569046909014915;43,1;13,05;645377;6031197451;22852164
731;2025-07-22 15:41:26;estandar;817677;906692;0.7577368910080662;35,9;12,69;646152;6031636510;22852942
732;2025-07-22 15:42:26;estandar;817884;906692;0.7583242219593681;38,1;12,68;646633;6032010496;22854014
733;2025-07-22 15:43:29;estandar;818081;906692;0.7589654717003469;33,3;12,78;646885;6032350709;22854756
734;2025-07-22 15:44:31;estandar;818269;906692;0.7595460400856862;34,9;13,01;647272;6032683765;22855353
735;2025-07-22 15:45:54;estandar;818405;906692;0.7599609054674469;38,1;12,62;647796;6032920515;22855797
736;2025-07-22 15:46:58;estandar;818668;906692;0.7608057048901576;35,4;12,59;648729;6033417859;22856889
737;2025-07-22 15:48:02;estandar;818828;906692;0.7612773638258871;34,9;12,85;649012;6033723163;22857713
738;2025-07-22 15:49:03;estandar;819028;906692;0.7617222590755389;34,4;12,73;649456;6034040062;22858460
739;2025-07-22 15:50:07;estandar;819164;906692;0.7620612120156208;36,1;12,76;649504;6034288817;22858775
740;2025-07-22 15:51:07;estandar;819429;906692;0.7627209926682791;37,5;13,37;650008;6034760745;22859741
741;2025-07-22 15:52:10;estandar;819677;906692;0.7635488288354592;39,3;12,76;650431;6035189215;22860998
742;2025-07-22 15:53:12;estandar;819863;906692;0.7641066208139373;35,9;12,90;650936;6035530567;22861818
743;2025-07-22 15:54:13;estandar;819933;906692;0.7643268286158417;33,3;12,91;651332;6035634255;22861926
744;2025-07-22 15:55:19;estandar;820167;906692;0.7649848536437359;39,7;12,73;652145;6035997220;22863302
745;2025-07-22 15:56:20;estandar;820337;906692;0.7653985356418659;40,6;12,53;651982;6036305636;22863833
746;2025-07-22 15:57:20;estandar;820527;906692;0.765996511924233;44,4;12,49;652356;6036630220;22864151
747;2025-07-22 15:58:20;estandar;820633;906692;0.7663187369361263;34,9;13,25;652700;6036841143;22864412
748;2025-07-22 15:59:21;estandar;820857;906692;0.7669519004943812;34,9;12,57;653251;6037233852;22865058
749;2025-07-22 16:00:21;estandar;821089;906693;0.7677013944269228;36,1;12,92;653527;6037612236;22865598
750;2025-07-22 16:01:38;estandar;821220;906693;0.7681218399294331;41,3;12,84;653973;6037805799;22865800
751;2025-07-22 16:02:39;estandar;821474;906693;0.768937787543216;36,9;12,90;654511;6038252138;22866937
752;2025-07-22 16:03:40;estandar;821691;906693;0.7696916029999727;33,9;12,82;654945;6038623837;22867459
753;2025-07-22 16:05:09;estandar;821908;906693;0.7703825453158265;38,1;12,68;655534;6038974592;22868300
754;2025-07-22 16:06:11;estandar;822096;906693;0.7710111002767552;39,1;12,66;656111;6039310400;22869087
755;2025-07-22 16:07:12;estandar;822346;906693;0.7718381186612315;45,3;12,79;656755;6039723133;22870271
756;2025-07-22 16:08:14;estandar;822481;906693;0.7722366156555952;33,9;12,68;656663;6039978660;22870770
757;2025-07-22 16:09:15;estandar;822593;906693;0.7725886465839005;39,7;13,16;657094;6040167640;22870971
758;2025-07-22 16:10:17;estandar;822804;906693;0.7733049187063391;50,8;13,59;657526;6040580582;22871928
759;2025-07-22 16:11:19;estandar;822971;906693;0.773832798989738;33,3;13,28;657864;6040876429;22872562
760;2025-07-22 16:12:19;estandar;823146;906693;0.7744214365828778;58,1;12,77;658460;6041169741;22873055
761;2025-07-22 16:13:22;estandar;823273;906694;0.7748173006115778;39,7;12,57;658773;6041382000;22873525
762;2025-07-22 16:14:22;estandar;823432;906695;0.7753194361299223;43,8;12,68;659052;6041685094;22874843
763;2025-07-22 16:15:28;estandar;823622;906695;0.7758780546590059;36,5;12,67;659521;6041993956;22875759
764;2025-07-22 16:16:28;estandar;823838;906695;0.7767249069849335;40,9;14,20;659784;6042368753;22876270
765;2025-07-22 16:17:52;estandar;823978;906695;0.7771391075384857;37,5;12,70;660362;6042591694;22876516
766;2025-07-22 16:18:59;estandar;824117;906695;0.7774630662819381;34,9;12,80;660673;6042849738;22877304
767;2025-07-22 16:20:05;estandar;824258;906696;0.7778289236096482;33,9;12,69;661119;6043114990;22877699
